SSRN Abstract URL,SSRN Article id,Article Title,Article Citation,Number of pages,Posted date,Last Revised,Authors,SSRN Downloads,SSRN Article Rank,SSRN Citations,Keywords
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=989225,989225,Optimal Property Rights in Financial Contracting,,38,2007-May-29,None,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law', 'Patrick Bolto': 'Imperial College Londo'}",371,"125,746",none,"bankruptcy, liquidity, creditors\' bargain, debt overhang, adverse selection"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1008810,1008810,Optimal Property Rights in Financial Contracting,NBER Working Paper No. w13316,39,2007-Aug-24,2022-May-22,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law', 'Patrick Bolto': 'Imperial College Londo'}",61,"550,740",3,"legal entities, subsidiaries, assignment, theory of the firm"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3276779,3276779,Disagreement and Capital Structure Complexity,,33,2018-Nov-27,2019-Mar-13,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law'}",414,"111,828",1,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2462892,2462892,Leases and Executory Contracts in Chapter 11,,29,2014-Jul-07,2014-Aug-13,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law'}",332,"143,057",2,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2245098,2245098,A Safety Valve Model of Equity as Anti-Opportunism,Northwestern Law & Econ Research Paper No. 13-15,37,2013-Apr-07,2013-Apr-28,"{'Kenneth Ayotte, Ezra Friedman': 'University of California, Berkeley - School of Law, Northwestern University - Pritzker School of Law', 'Henry E. Smith': 'Harvard Law School'}",328,"144,906",3,"property rights, contracts, legal rules, covenants, bankruptcy"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2501143,2501143,Enterprise Law Conference of 2014: Edited Transcript,,202,2014-Sep-26,None,"{'Bruce E. Aronson, Kenneth Ayotte, Takaaki Eguchi, David Gamage, Mark P. Gergen, Gen Goto, Benjamin E. Hermalin, Yohsuke Higashi, Akio Hoshi, Hidefusa Iida, Hideshi Itoh, Hideshi Itoh, Takahito Kato, Nobuo Matsuki, Manabu Matsunaka, Manabu Matsunaka, Curtis J. Milhaupt, Hiroshi Mitoma, Hideaki Miyajima, Sadakazu Osaki, J. Mark Ramseyer, Shruti Rana, Roberta Romano, Takuji Saito, Kenichi Sekiguchi, Masakazu Shirai, Zenichi Shishido, Shinjiro Takagi, Wataru Tanaka, Takashi Toichi, Hideaki Umetsu, J. H. Verkerke, Tetsuya Watanabe': 'University of Tokyo - Faculty of Economics', 'Noriyuki Yanagawa': 'Politics, University of California, Berkeley, Independent, Gakushuin University, University of Tokyo - Faculty of Law, Waseda Business SchoolCESifo (Center for Economic Studies'}",327,"145,362",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4313279,4313279,Standardizing and Unbundling the Sub Rosa DIP Loan,,23,2023-Jan-04,None,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law', 'Alex Zhicheng Huang': 'University of California, Berkeley - School of Law'}",238,"200,850",none,"bankruptcy, capital structure, disagreement, valuation, subsidiaries"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3060748,3060748,On the Mandatory Stay of Secured Creditors in Bankruptcy,,32,2017-Oct-30,None,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law'}",135,"329,138",2,"bankruptcy, Chapter 11, leases, executory contracts, real options"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=812504,812504,Optimal Trust Design in Mass Tort Bankruptcy,"American Law and Economics Review, Vol. 7, No. 2, pp. 403-438, 2005",,2005-Oct-05,None,"{'Kenneth Ayotte': 'University of California, Berkeley - School of Law', 'Yair Listoki': 'Yale Law School'}",none,none,none,"law and equity, contracts, opportunism"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=610083,610083,Protecting Future Claimants in Mass Tort Bankruptcies,,,2005-Jan-21,None,"{'Yair Listokin': 'Yale Law School', 'Kenneth Ayotte': 'University of California, Berkeley - School of Law'}",none,none,none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3455497,3455497,Contractual Complexity in Debt Agreements: The Case of EBITDA,Duke Law School Public Law & Legal Theory Series No. 2019-67,55,2019-Sep-26,2022-Sep-13,"{'Adam B. Badawi, Scott Dyreng, Elisabeth de Fontenay': 'University of California, Berkeley - School of Law, Duke University - Accounting, Duke University School of Law', 'Robert Hills': 'Pennsylvania State University'}","1,621","17,666",5,"debt covenant, leverage, EBITDA, credit agreement, accruals, cash flows"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4337075,4337075,The Value of M&A Drafting,Duke Law School Public Law & Legal Theory Series No. 2023-14,38,2023-Jan-30,None,"{'Adam B. Badawi, Elisabeth de Fontenay': 'University of California, Berkeley - School of Law, Duke University School of Law', 'Julian Nyarko': 'Stanford Law School'}","1,222","27,069",none,"contracts, nlp, M&A, natural language processing"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3317622,3317622,Is There a First-Drafter Advantage in M&A?,Duke Law School Public Law & Legal Theory Series No. 2019-21,98,2019-Jan-29,2019-May-08,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law', 'Elisabeth de Fontenay': 'Duke University School of Law'}",490,"91,694",4,"M&A, merger agreement, contract, bargaining power, auction, law firm"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3066853,3066853,Debt Contract Terms and Creditor Control,UC Berkeley Public Law Research Pape,45,2017-Nov-13,2018-Nov-27,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",418,"110,575",1,"Debt, Loan Agreements, Bonds, Debt Covenants"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1443515,1443515,Relational Governance and Contract Damages: Evidence from Franchising,"Journal of Empirical Legal Studies (Final Verision), Vol. 7, p. 743, 2010, CELS 2009 4th Annual Conference on Empirical Legal Studies Paper, Washington University in St. Louis Legal Studies Research Paper No. 11-01-06",49,2009-Aug-07,2011-Jul-24,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",336,"141,282",none,"Contracts, Franchising, Contract Damages, Liquidated Damages, Empircal, Quasi-rents"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2410887,2410887,The Fannie and Freddie Bailouts through the Corporate Lens,"University of Chicago Coase-Sandor Institute for Law & Economics Research Paper No. 684, Kreisman Working Papers Series in Housing Law and Policy No. 12",35,2014-Mar-20,2015-May-22,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law', 'Anthony J. Casey': 'University of Chicago Law School'}",286,"167,333",none,"Fannie, Freddie, Bailouts, Law and Finance"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2469573,2469573,Does the Quality of the Plaintiffs\' Law Firm Matter in Deal Litigation?,,33,2014-Jul-22,2015-Dec-16,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law', 'David H. Webbe': 'Boston University School of Law'}",237,"203,411",3,"mergers and acquisitions, litigation, deal litigation, law firms, plaintiffs law firms, event study"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1142853,1142853,Interpretive Preferences and the Limits of the New Formalism,"6 Berkeley Bus. L.J. 1 (2009), Washington University in St. Louis Legal Studies Research Paper No. 11-01-05",60,2008-Jun-11,2013-Feb-28,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",201,"235,374",none,"Contracts, commercial law, formalism, new formalism, new institutional economics, market for commercial law, attributes of transactions, interpretation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3849055,3849055,How Informative Is the Text of Securities Complaints?,"Journal of Law, Economics, & Organization (Forthcoming)",44,2021-May-24,2022-May-09,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",166,"278,328",none,"Securities, Machine Learning, Text Analysis, Event Studies"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4252984,4252984,Does Voluntary Financial Disclosure Matter? The Case of Fairness Opinions in M&A,,31,2022-Oct-23,None,"{'Adam B. Badawi, Matthew D. Cain': 'University of California, Berkeley - School of Law', 'Steven Davidoff Solomo': 'Business'}",154,"297,888",none,"disclosures, fairness opinions, M&A, voluntary disclosure, valuation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1957370,1957370,Self-Help and the Rules of Engagement,"29 Yale Journal on Regulation 1 (2012), Washington University in St. Louis Legal Studies Research Paper No. 12-05-16",56,2011-Nov-09,2014-Feb-05,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",145,"311,287",1,"Self-Help, Remedies, Economic Analysis of the Law, Contracts, Commercial Law, Property"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4221476,4221476,Social Good and Litigation Risk,"Harvard Business Law Review, Forthcoming",49,2022-Sep-21,2022-Sep-23,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law', 'Frank Partnoy': 'University of California, Berkeley - School of Law'}",134,"331,003",none,"Securities litigation, ESG"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2579976,2579976,Influence Costs and the Scope of Board Authority,39 J. of Corp. L. 675 (2014),39,2015-Mar-20,None,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",124,"350,834",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2245250,2245250,Merger Class Actions in Delaware and the Symptoms of Multi-Jurisdictional Litigation,90 Washington University Law Review 965 (2013),50,2013-Apr-05,2014-Feb-05,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",115,"370,389",3,"Corporate Litigation, Merger Litigation, Delaware, Empirical Legal Studies"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2108357,2108357,The Shareholder Wealth Effects of Delaware Corporate Litigation,"American Law and Economics Review, 19(2), 287-326, 2017",43,2012-Jul-15,2019-Jan-08,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law', 'Daniel L. Che': 'Directeur de Recherche, Centre National de la Recherche Scientifique, Toulouse School of Economics, Institute for Advanced Study in Toulouse, University of Toulouse Capitole, Toulouse, France'}",83,"458,842",4,"Corporate law, litigation event studies, Delaware courts"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1975627,1975627,"Harm, Ambiguity, and the Regulation of Illegal Contracts","17 Geo. Mason L. Rev. 483 (2010), Washington University in St. Louis Legal Studies Research Paper No. 12-05-18",50,2011-Dec-22,2013-Feb-28,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",64,"529,392",none,"contracts, law and economics, illegal contracts, public policy"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2429457,2429457,Rationality\'s Reach,"Michigan Law Review, Forthcoming",24,2014-Apr-27,2014-Jun-02,"{'Adam B. Badawi': 'University of California, Berkeley - School of Law'}",58,"555,385",none,"Contracts, Law and Economics, Behavioral Law and Economics"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1568385,1568385,Privacy on the Books and on the Ground,"Stanford Law Review, Vol. 63, January 2011, UC Berkeley Public Law Research Paper No. 1568385",70,2010-Mar-11,2014-Aug-06,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}","2,482","8,976",2,"privacy, regulation, consumer protection, chief privacy officers, Federal Trade Commission, data protection, new governance, organizational fields, professionalization"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1463727,1463727,Technologies of Compliance: Risk and Regulation in a Digital Age,"Texas Law Review, Vol. 88, p. 669, 2010, UC Berkeley Public Law Research Paper No. 1463727",71,2009-Aug-29,2014-Feb-28,"{'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}","1,715","16,247",3,"Technology, Compliance, Automation, Administrative Agencies, Regulation, New Governance, Risk Management, Accountability, Judgment, Automation Bias, Organizational Decisionmaking, Financial Services Regulation"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3074717,3074717,Platform Market Power,"32 Berkeley Technology Law Journal 1051 (2017), San Diego Legal Studies Paper No. 17-311, UC Berkeley Public Law Research Pape",42,2017-Nov-27,2018-Sep-10,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Orly Lobel': 'University of San Diego School of Law'}","1,612","17,816",9,"platforms, market power, antitrust, consumer protection, privacy, competition, big data, multisided networks, Uber, price fixing, predatory pricing, bots, digital pricing, barriers to entry, price discrimination, data collection, adjacent markets"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1104728,1104728,Privacy Decisionmaking in Administrative Agencies,"University of Chicago Law Review, Vol. 75, No. 1, p. 75, 2008, UC Berkeley Public Law Research Paper No. 1104728",33,2008-Mar-13,None,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}","1,318","24,120",none,"Privacy, Administrative Law, Regulation, Decisionmaking, Accountability, Department of Homeland Security, Department of State, Administrative Agencies, Technology, RFID, Privacy Impact Assessment, PIA, E-Government Act, e-Passport, US-VISIT"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1116782,1116782,Normative Canons in the Review of Administrative Policymaking,"Yale Law Journal, Vol. 118, p. 64, 2008, UC Berkeley Public Law Research Paper No. 1116782",62,2008-Apr-05,2011-Nov-23,"{'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}","1,243","26,325",none,"Judicial Review, Statutory Interpretation, Canons of Construction, Administrative Law, Administrative Decisionmaking, Agency Interpretation, Constitutional Avoidance, Federalism, Presumption Against Preemption, Native American Canons, Separation of Powers, Chevron"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3781082,3781082,Verification Dilemmas in Law and the Promise of Zero-Knowledge Proofs,"Berkeley Technology Law Journal, Vol. 37, No. 1, 2022",70,2021-Feb-18,2023-Mar-27,"{'Kenneth A. Bamberger, Ran Canetti, Shafi Goldwasser, Rebecca Wexler': 'University of California, Berkeley - School of Law, Boston University,  Department of Computer Science, University of California, Berkeley - Simons Institute for the Theory of Computing, University of California, Berkeley, School of Law', 'Evan J. Zimmerma': 'University of California, Berkeley - School of Law'}","1,101","31,433",1,"Zero-Knowledge Proof, ZKP, Verification, Disclosure, Privacy, Accountability, Due Diligence, Trade Secrets, Cryptography"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=947632,947632,"Regulation as Delegation: Private Firms, Decisionmaking, and Accountability in the Administrative State","Duke Law Journal, Vol. 56, No. 2, p. 377, November 2006, UC Berkeley Public Law Research Paper No. 947632",92,2006-Dec-01,None,"{'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",879,"43,073",2,"Administrative Law, Regulation, Delegation, Private Firms, Decisionmaking, Judgment, Accountability, Organizational Behavior, Principal-Agent, Enforcement, Compliance, Risk, Data Privacy, Homeland Security, Administrative Agencies, Private Lawmaking"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2328877,2328877,Privacy in Europe: Initial Data on Governance Choices and Corporate Practices,"George Washington Law Review, Vol. 81, p. 1529, 2013, UC Berkeley Public Law Research Paper No. 2328877",136,2013-Sep-23,None,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}",718,"56,600",2,"Privacy, Data Protection, EU, Administrative Law, Comparative Law, Governance, Regulation, Technology, Europe, Qualitative Empirical Research, Corporate Compliance, Data Protection Authority, Interviews, Organizational Behavior"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3464203,3464203,Procurement As Policy: Administrative Process for Machine Learning,"Berkeley Technology Law Journal, Vol. 34, 2019",78,2019-Oct-15,2019-Dec-09,"{'Deirdre K. Mulligan': 'University of California, Berkeley - School of Information', 'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",663,"62,873",2,"Artificial Intelligence, Machine Learning, Administrative Process, Policy, Regulation, Technology, Administrative Law, Arbitrary and Capricious Review, Procurement"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3175017,3175017,Saving Governance-by-Design,"106 California Law Review 697 (2018), UC Berkeley Public Law Research Pape",88,2018-May-21,2018-Sep-10,"{'Deirdre K. Mulligan': 'University of California, Berkeley - School of Information', 'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",619,"68,770",4,"Governance, Privacy-by-Design, Administrative Law, Regulation, Technology, SOPA, Apple v. FBI, Design, Cryptowars"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1300001,1300001,Chevron\'s Two Steps,"Virginia Law Review, Vol. 95, p. 611, 2009, Columbia Public Law Research Paper No. 08-193, UC Berkeley Public Law Research Paper No. 1300001",15,2008-Nov-12,2009-Nov-04,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Peter L. Strauss': 'Columbia Law School'}",613,"69,511",none,"Chevron, judicial review, administrative action, statutory interpretation, State Farm, arbitrary and capricious, APA Section 706, Brand X"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3464667,3464667,Can You Pay For Privacy? Consumer Expectations and the Behavior of Free and Paid Apps,35 Berkeley Technology Law Journal 327 (2020),40,2019-Oct-19,2020-Jul-20,"{'Kenneth A. Bamberger, Serge Egelman, Serge Egelman, Catherine Han, Amit Elazari': 'University of California, Berkeley - School of Law, University of California, Berkeley - Department of Electrical Engineering & Computer Sciences (EECS)International Computer Science Institute (ICSI), University of California, Berkeley, Students, University of California, Berkeley - School of Information', 'Irwin Reyes': 'University of California, Berkeley'}",604,"71,131",none,"privacy, consumer expectations, pay for privacy, data flows, dynamic analysis, mobile apps, free, paid, consent, policy, empirical"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1701087,1701087,"New Governance, Chief Privacy Officers, and the Corporate Management of Information Privacy in the United States","Law and Policy (accepted for publication in 2011), UC Berkeley Public Law Research Paper No. 1701087",32,2010-Nov-02,2014-Mar-11,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}",567,"76,548",none,"Privacy, Regulation, New Governance, Compliance, Federal Trade Commission, Chief Privacy Officers, Administrative Law, Risk Management, Technology"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3731770,3731770,Pre-Modern Insights for Post-Modern Privacy: Jewish Law Lessons for the Big Data Age,36 Journal of Law and Religion 495 (2021),38,2020-Dec-05,2022-Apr-29,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Ariel Evan Mayse': 'Stanford University - School of Humanities & Sciences'}",462,"98,550",1,"Privacy, Big Data, Technology, Jewish Law, Human Rights, Social Obligations"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2914268,2914268,"Public Values, Private Infrastructure and the Internet of Things: The Case of Automobiles","9 Journal of Law and Economic Regulation 7,  (Vol. 9. No. 1). 2016. 5. pp. 7~44., UC Berkeley Public Law Research Paper No. 2914268",38,2017-Feb-10,None,"{'Deirdre K. Mulligan': 'University of California, Berkeley - School of Information', 'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",419,"110,285",1,"cybersecurity, privacy, administrative law, regulation, privacy by design, Internet of Things, IoT, Connected cars, NHTSA, governance, soiftware updates, transportation safety, health and safety"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2914924,2914924,Privacy on the Ground: Driving Corporate Behavior in the United States and Europe (Chapter 1),Privacy on the Ground: Driving Corporate Behavior in the US and Europe (MIT 2015),20,2017-Feb-11,2017-Feb-12,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}",411,"112,815",none,"Privacy, Corporate Compliance, Data protection, regulation, comparative regulation, Europe, Germany, France"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2222322,2222322,PIA Requirements and Privacy Decision-Making in US Government Agencies,"D. Wright, P. DeHert (eds.), Privacy Impact Assessment (2012), UC Berkeley Public Law Research Paper No. 2222322",26,2013-Feb-21,None,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}",265,"180,823",3,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1117628,1117628,Keeping Imports Safe: A Proposal for Discriminatory Regulation of International Trade,"California Law Review, Vol. 96, p. 1405, 2008, UC Berkeley Public Law Research Paper No. 1117628",43,2008-Apr-09,2009-Feb-24,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Andrew T. Guzma': 'USC Gould School of Law'}",263,"182,170",none,"imports, safety, international trade, regualtion, international law"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=363120,363120,Provisional Precedent: Protecting Flexibility in Administrative Policymaking,,51,2002-Dec-20,None,"{'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",223,"213,908",4,"Administrative law, deference, statutory interpretation, stare decisis, precedent"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1299924,1299924,"Global Terror, Private Infrastructure, and Domestic Governance","THE IMPACT OF GLOBALIZATION ON THE UNITED STATES: LAW AND GOVERNANCE, B. Crawford, ed., Vol. 2, 2008, UC Berkeley Public Law Research Paper No. 1299924 ",26,2008-Nov-12,2008-Dec-03,"{'Kenneth A. Bamberge': 'University of California, Berkeley - School of Law'}",149,"304,450",none,"Private Governance, Critical Infrastructure, Self-Regulation, Terrorism Risk, Public-Private, Globalization"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4258576,4258576,Allocating Responsibility in Content Moderation: A Functional Framework,"Berkeley Technology Law Journal, Vol. 36, No. 3, 2021",82,2022-Nov-01,None,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Deirdre K. Mulliga': 'University of California, Berkeley - School of Informatio'}",81,"468,958",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4225499,4225499,Revisiting a Jurisprudence of Obligation,"Touro Law Review, Vol. 37, No. 4, 2022",65,2022-Sep-23,None,"{'Kenneth A. Bamberger': 'University of California, Berkeley - School of Law', 'Ariel Evan Mayse': 'Stanford University - School of Humanities & Sciences'}",69,"513,135",none,"Obligation, Jewish Law, Comparative Law, Privacy, Environmental Ethics, Robert Cover"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2812123,2812123,How Rigged Are Stock Markets? Evidence from Microsecond Timestamps,"UC Berkeley Public Law Research Paper No. 2812123, Journal of Financial Markets 45: 37-60 (2019)",63,2016-Jul-21,2020-Mar-20,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}","2,324","9,808",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2827476,2827476,How Rigged are Stock Markets?: Evidence from Microsecond Timestamps,NBER Working Paper No. w22551,55,2016-Aug-22,2022-Feb-13,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Justin McCrary': 'Columbia University - Law School'}",59,"564,655",none,"latency arbitrage, high-frequency trading, SIP, market structure"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3118020,3118020,The Misuse of Tobin\'s Q,UC Berkeley Public Law Research Pape,50,2018-Feb-15,2018-Jun-28,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Frank Partnoy': 'University of California, Berkeley - School of Law'}","2,085","11,966",19,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=2664236,2664236,A Founder\'s Guide to Unicorn Creation: How Liquidation Preferences in M&A Transactions Affect Start-Up Valuation,"Research Handbook on Mergers and Acquisitions (Davidoff-Solomon & Hill, eds.), Forthcoming",25,2015-Sep-23,None,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}","1,694","16,522",none,"Tobin\'s q, firm value, corporate governance, law and finance"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=893906,893906,"Venture Capital, Agency Costs, and the False Dichotomy of the Corporation","UCLA Law Review, Vol. 54, 2006, UGA Legal Studies Research Paper No. 06-006",80,2006-Mar-29,2007-Dec-09,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}","1,338","23,626",3,"venture capital, start-ups, valuation, preferred stock"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3063448,3063448,Consumer Lending Discrimination in the FinTech Era,UC Berkeley Public Law Research Pape,43,2017-Nov-06,2019-Sep-11,"{'Robert P. Bartlett, Adair Morse, Richard Stanton': 'University of California, Berkeley - School of Law, University of California, Berkeley - Haas School of Business, University of California, Berkeley - Haas School of Business', 'Nancy Wallace': 'University of California, Berkeley - Real Estate Group'}","1,132","29,710",9,"Venture Capital, Agency Costs, Private Equity, Corporate Finance, Antidilution, Governance, Theory of the Firm, Corporate Law"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3491267,3491267,Consumer-Lending Discrimination in the Fintech Era,NBER Working Paper No. w25943,44,2019-Nov-21,2023-Feb-23,"{'Robert P. Bartlett, Adair Morse, Richard Stanton': 'University of California, Berkeley - School of Law, University of California, Berkeley - Haas School of Business, University of California, Berkeley - Haas School of Business', 'Nancy Wallace': 'University of California, Berkeley - Real Estate Group'}",103,"402,731",9,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4167890,4167890,A Fractional Solution to a Stock Market Mystery,,53,2022-Jul-25,None,"{'Robert P. Bartlett, Justin McCrary': 'University of California, Berkeley - School of Law, Columbia University - Law School', ""Maureen O\\'Hara"": 'Cornell University - Samuel Curtis Johnson Graduate School of Manageme'}","1,209","27,462",1,"Discrimination, FinTech, Mortgages, Credit Scoring, Algorithmic Underwriting, Big Data Lending, Platform Loans, Disparate Impact, Legitimate Business Necessity"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=3009451,3009451,Law and Corporate Governance,"The Handbook of the Economics of Corporate Governance, Volume 1 (Hermalin & Weisbach, eds, 2017), UC Berkeley Public Law Research Pape",46,2017-Jul-28,2018-Jan-22,"{'Robert P. Bartlett': 'University of California, Berkeley - School of Law', 'Eric L. Talley': 'Columbia University - School of Law'}",984,"36,851",none,
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=4027099,4027099,The Market Inside the Market: Odd-Lot Quotes,,60,2022-Feb-08,2022-Feb-11,"{'Robert P. Bartlett, Justin McCrary': 'University of California, Berkeley - School of Law, Columbia University - Law School', ""Maureen O\\'Hara"": 'Cornell University - Samuel Curtis Johnson Graduate School of Manageme'}",906,"41,308",none,"fractional shares, Berkshire-Hathaway, Robinhood Trading, FINRA, trade reporting"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1585953,1585953,Inefficiencies in the Information Thicket: A Case Study of Derivative Disclosures During the Financial Crisis,UC Berkeley Public Law Research Paper No. 1585953,56,2010-Apr-08,None,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",797,"49,167",6,"corporate governance, corporate law, fiduciary duties, shareholder activism"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1088830,1088830,Going Private But Staying Public: Reexamining the Effect of Sarbanes-Oxley on Firms\' Going-Private Decisions,"UGA Legal Studies Research Paper No. 08-003, University of Chicago Law Review, Forthcoming",54,2008-Feb-04,2008-May-15,"{'Robert P. Bartle': 'University of California, Berkeley - School of Law'}",684,"60,298",1,"Odd-lot quotes, inside market, NBBO, round lots, Reg NMS II, machine learning"
https://papers.ssrn.com/sol3/papers.cfm?abstract_id=1712393,1712393,The Determinants of Buyout Returns: Does Transaction Strategy Matter?,"Journal of Corporate Finance, Vol. 46, 2017",50,2010-Nov-21,2019-Apr-24,"{'Brian Ayash, Robert P. Bartlett': 'Finance', 'Annette B. Poulse': 'University of Georgia - Department of Banking'}",647,"64,853",4,"Financial Crisis, Disclosure, CDOs, Monoline Insurers"
